Measurement Date,Total Precipitation,Measurement Units,Precipitation Duration (hr),30-min Maximum Intensity,Measurement Time
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0,IN,0,0,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0,IN,0,0,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0,IN,0,0,6:05
7/13/2012,0.05,IN,0.41,0.04,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0.01,IN,0.25,0.01,6:05
7/13/2012,0,IN,0,0,6:05
7/13/2012,0,IN,0,0,6:05
7/13/2012,0,IN,0,0,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0.01,IN,0.08,0.01,6:05
7/13/2012,0.04,IN,0.33,0.03,6:05
7/13/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/12/2012,0,IN,0,0,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,1.89,IN,1.16,1.74,6:05
7/11/2012,0.01,IN,0.08,0.01,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.17,IN,1.25,0.1,6:05
7/11/2012,0.01,IN,0.25,0.01,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.01,IN,0.08,0.01,6:05
7/11/2012,0.07,IN,0.33,0.06,6:05
7/11/2012,0.44,IN,0.75,0.41,6:05
7/11/2012,0.07,IN,0.33,0.06,6:05
7/11/2012,1.04,IN,1,0.98,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.01,IN,0.08,0.01,6:05
7/11/2012,0.46,IN,0.58,0.45,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.46,IN,0.58,0.45,6:05
7/11/2012,0.01,IN,0.25,0.01,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.05,IN,0.33,0.05,6:05
7/11/2012,0.44,IN,0.75,0.4,6:05
7/11/2012,0.44,IN,0.75,0.41,6:05
7/11/2012,0.05,IN,0.33,0.05,6:05
7/11/2012,0,IN,0.08,0,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.03,IN,0.25,0.03,6:05
7/11/2012,0,IN,0.08,0,6:05
7/11/2012,0.13,IN,0.66,0.11,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,1.89,IN,1.16,1.74,6:05
7/11/2012,0.03,IN,0.25,0.03,6:05
7/11/2012,0.44,IN,0.75,0.4,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.17,IN,1.25,0.1,6:05
7/11/2012,0,IN,0,0,6:05
7/11/2012,0.13,IN,0.66,0.11,6:05
7/11/2012,0.01,IN,0.08,0.01,6:05
7/11/2012,1.04,IN,1,0.98,6:05
7/11/2012,0,IN,0,0,6:05
7/10/2012,0.02,IN,0.16,0.01,6:05
7/10/2012,0.05,IN,0.41,0.03,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.22,IN,0.5,0.22,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.04,IN,0.33,0.03,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0.02,IN,0.16,0.01,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.12,IN,0.25,0.12,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0.1,IN,0.33,0.1,6:05
7/10/2012,0.22,IN,0.5,0.22,6:05
7/10/2012,0.02,IN,0.16,0.01,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.12,IN,0.25,0.12,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.05,IN,0.41,0.03,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0.1,IN,0.33,0.1,6:05
7/10/2012,0.02,IN,0.16,0.01,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0.01,IN,0.08,0.01,6:05
7/10/2012,0.04,IN,0.33,0.03,6:05
7/10/2012,0,IN,0,0,6:05
7/10/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0.06,IN,0.41,0.04,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0.06,IN,0.41,0.04,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/9/2012,0,IN,0,0,6:05
7/8/2012,0.08,IN,0.25,0.08,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0.08,IN,0.25,0.08,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0.01,IN,0.08,0.01,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0.01,IN,0.08,0.01,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/8/2012,0,IN,0,0,6:05
7/7/2012,0.12,IN,1,0.1,6:05
7/7/2012,0.06,IN,0.41,0.05,6:05
7/7/2012,0.27,IN,0.58,0.26,6:05
7/7/2012,0.12,IN,1,0.1,6:05
7/7/2012,0.16,IN,0.75,0.15,6:05
7/7/2012,0.25,IN,1.25,0.22,6:05
7/7/2012,0.39,IN,0.75,0.3,6:05
7/7/2012,0.19,IN,0.5,0.19,6:05
7/7/2012,0.27,IN,0.5,0.27,6:05
7/7/2012,0.16,IN,0.66,0.14,6:05
7/7/2012,0.27,IN,0.5,0.27,6:05
7/7/2012,0.03,IN,0.16,0.03,6:05
7/7/2012,0.39,IN,0.75,0.3,6:05
7/7/2012,0.27,IN,0.58,0.26,6:05
7/7/2012,0.01,IN,0.08,0.01,6:05
7/7/2012,0.01,IN,0.08,0.01,6:05
7/7/2012,0.01,IN,0.08,0.01,6:05
7/7/2012,0.25,IN,1.25,0.22,6:05
7/7/2012,0,IN,0,0,6:05
7/7/2012,0.26,IN,0.66,0.24,6:05
7/7/2012,0.08,IN,0.5,0.05,6:05
7/7/2012,0.16,IN,0.66,0.14,6:05
7/7/2012,0.26,IN,0.66,0.24,6:05
7/7/2012,0,IN,0,0,6:05
7/7/2012,0,IN,0,0,6:05
7/7/2012,0.06,IN,0.41,0.05,6:05
7/7/2012,0,IN,0,0,6:05
7/7/2012,0.27,IN,0.75,0.24,6:05
7/7/2012,0.01,IN,0.08,0.01,6:05
7/7/2012,0.08,IN,0.5,0.05,6:05
7/7/2012,0.37,IN,0.58,0.3,6:05
7/7/2012,0,IN,0,0,6:05
7/7/2012,0.37,IN,0.58,0.3,6:05
7/7/2012,0,IN,0,0,6:05
7/7/2012,0.01,IN,0.08,0.01,6:05
7/7/2012,0.19,IN,0.5,0.19,6:05
7/7/2012,0.16,IN,0.75,0.15,6:05
7/7/2012,0.03,IN,0.16,0.03,6:05
7/7/2012,0.27,IN,0.75,0.24,6:05
7/7/2012,0.01,IN,0.08,0.01,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0.16,IN,0.5,0.15,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0.02,IN,0.25,0.02,6:05
7/6/2012,0.16,IN,0.5,0.15,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0.02,IN,0.16,0.02,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0.02,IN,0.16,0.02,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0.02,IN,0.25,0.02,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0.02,IN,0.16,0.02,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0.02,IN,0.16,0.02,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/6/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.02,IN,0.16,0.01,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.1,IN,0.25,0.1,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.01,IN,0.08,0.01,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.01,IN,0.08,0.01,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.02,IN,0.16,0.01,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.04,IN,0.16,0.04,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.1,IN,0.25,0.1,6:05
7/5/2012,0,IN,0,0,6:05
7/5/2012,0.04,IN,0.16,0.04,6:05
7/5/2012,0,IN,0,0,6:05
7/4/2012,0.39,IN,0.91,0.3,6:05
7/4/2012,0.41,IN,1,0.24,6:05
7/4/2012,0.06,IN,0.33,0.04,6:05
7/4/2012,0.17,IN,0.66,0.15,6:05
7/4/2012,0.05,IN,0.41,0.03,6:05
7/4/2012,0.11,IN,0.83,0.07,6:05
7/4/2012,0.03,IN,0.75,0.02,6:05
7/4/2012,0.54,IN,1.16,0.45,6:05
7/4/2012,0.16,IN,1,0.14,6:05
7/4/2012,1.12,IN,1.25,0.85,6:05
7/4/2012,0.05,IN,0.41,0.03,6:05
7/4/2012,0.1,IN,0.66,0.06,6:05
7/4/2012,0.35,IN,1.25,0.23,6:05
7/4/2012,0.07,IN,0.5,0.05,6:05
7/4/2012,0.39,IN,0.91,0.3,6:05
7/4/2012,0.45,IN,1.25,0.26,6:05
7/4/2012,0.42,IN,0.91,0.28,6:05
7/4/2012,0.11,IN,0.83,0.07,6:05
7/4/2012,0.96,IN,0.91,0.65,6:05
7/4/2012,0.16,IN,1,0.14,6:05
7/4/2012,0.35,IN,1.16,0.21,6:05
7/4/2012,1.12,IN,1.25,0.85,6:05
7/4/2012,0.1,IN,0.5,0.08,6:05
7/4/2012,0.35,IN,1.25,0.23,6:05
7/4/2012,0.02,IN,0.16,0.02,6:05
7/4/2012,0.41,IN,1,0.24,6:05
7/4/2012,0.45,IN,1.25,0.26,6:05
7/4/2012,0.06,IN,0.33,0.04,6:05
7/4/2012,0.03,IN,0.75,0.02,6:05
7/4/2012,0.96,IN,0.91,0.65,6:05
7/4/2012,0.42,IN,0.91,0.28,6:05
7/4/2012,0.1,IN,0.5,0.08,6:05
7/4/2012,0.06,IN,0.75,0.05,6:05
7/4/2012,0.17,IN,0.66,0.15,6:05
7/4/2012,0.02,IN,0.16,0.02,6:05
7/4/2012,0.54,IN,1.16,0.45,6:05
7/4/2012,0.35,IN,1.16,0.21,6:05
7/4/2012,0.1,IN,0.66,0.06,6:05
7/4/2012,0.07,IN,0.5,0.05,6:05
7/4/2012,0.06,IN,0.75,0.05,6:05
7/3/2012,0.11,IN,1.25,0.05,6:05
7/3/2012,0.1,IN,0.5,0.09,6:05
7/3/2012,0.1,IN,0.58,0.06,6:05
7/3/2012,0.11,IN,1.25,0.05,6:05
7/3/2012,0.09,IN,1,0.06,6:05
7/3/2012,0.12,IN,1,0.07,6:05
7/3/2012,0.11,IN,0.83,0.05,6:05
7/3/2012,0.12,IN,0.66,0.08,6:05
7/3/2012,0.14,IN,0.66,0.11,6:05
7/3/2012,0.13,IN,0.75,0.09,6:05
7/3/2012,0.14,IN,0.66,0.11,6:05
7/3/2012,0.04,IN,0.25,0.04,6:05
7/3/2012,0.11,IN,0.83,0.05,6:05
7/3/2012,0.1,IN,0.58,0.06,6:05
7/3/2012,0.11,IN,0.58,0.09,6:05
7/3/2012,0.17,IN,1.08,0.07,6:05
7/3/2012,0.11,IN,0.58,0.09,6:05
7/3/2012,0.12,IN,1,0.07,6:05
7/3/2012,0.25,IN,1,0.16,6:05
7/3/2012,0.12,IN,0.75,0.08,6:05
7/3/2012,0.17,IN,1,0.11,6:05
7/3/2012,0.13,IN,0.75,0.09,6:05
7/3/2012,0.12,IN,0.75,0.08,6:05
7/3/2012,0.12,IN,0.75,0.09,6:05
7/3/2012,0.32,IN,1.25,0.15,6:05
7/3/2012,0.1,IN,0.5,0.09,6:05
7/3/2012,0.12,IN,0.75,0.09,6:05
7/3/2012,0.21,IN,1.08,0.08,6:05
7/3/2012,0.04,IN,0.25,0.04,6:05
7/3/2012,0.17,IN,1,0.11,6:05
7/3/2012,0.12,IN,0.66,0.1,6:05
7/3/2012,0.32,IN,1.25,0.15,6:05
7/3/2012,0.12,IN,0.66,0.1,6:05
7/3/2012,0.25,IN,1,0.16,6:05
7/3/2012,0.04,IN,0.25,0.04,6:05
7/3/2012,0.12,IN,0.66,0.08,6:05
7/3/2012,0.09,IN,1,0.06,6:05
7/3/2012,0.04,IN,0.25,0.04,6:05
7/3/2012,0.21,IN,1.08,0.08,6:05
7/3/2012,0.17,IN,1.08,0.07,6:05
7/2/2012,0.05,IN,0.41,0.02,6:05
7/2/2012,0.2,IN,1.25,0.11,6:05
7/2/2012,0.13,IN,0.91,0.06,6:05
7/2/2012,0.18,IN,0.83,0.1,6:05
7/2/2012,0,IN,0,0,6:05
7/2/2012,0.18,IN,1.16,0.08,6:05
7/2/2012,0.12,IN,1,0.05,6:05
7/2/2012,0.24,IN,1.41,0.11,6:05
7/2/2012,0.88,IN,2.25,0.73,6:05
7/2/2012,0.04,IN,0.75,0.03,6:05
7/2/2012,0,IN,0,0,6:05
7/2/2012,0.03,IN,0.25,0.01,6:05
7/2/2012,0.11,IN,1.5,0.07,6:05
7/2/2012,0.04,IN,0.33,0.01,6:05
7/2/2012,0.05,IN,0.41,0.02,6:05
7/2/2012,0.19,IN,0.66,0.14,6:05
7/2/2012,0.18,IN,1.08,0.06,6:05
7/2/2012,0.18,IN,1.16,0.08,6:05
7/2/2012,0.12,IN,1,0.02,6:05
7/2/2012,0.88,IN,2.25,0.73,6:05
7/2/2012,0.04,IN,0.33,0.02,6:05
7/2/2012,0.04,IN,0.75,0.03,6:05
7/2/2012,0.03,IN,0.25,0.01,6:05
7/2/2012,0.11,IN,1.5,0.07,6:05
7/2/2012,0.03,IN,0.25,0.01,6:05
7/2/2012,0.2,IN,1.25,0.11,6:05
7/2/2012,0.19,IN,0.66,0.14,6:05
7/2/2012,0.13,IN,0.91,0.06,6:05
7/2/2012,0.12,IN,1,0.05,6:05
7/2/2012,0.12,IN,1,0.02,6:05
7/2/2012,0.18,IN,1.08,0.06,6:05
7/2/2012,0.03,IN,0.25,0.01,6:05
7/2/2012,0.03,IN,0.5,0.02,6:05
7/2/2012,0.18,IN,0.83,0.1,6:05
7/2/2012,0.03,IN,0.25,0.01,6:05
7/2/2012,0.24,IN,1.41,0.11,6:05
7/2/2012,0.04,IN,0.33,0.02,6:05
7/2/2012,0.03,IN,0.25,0.01,6:05
7/2/2012,0.04,IN,0.33,0.01,6:05
7/2/2012,0.03,IN,0.5,0.02,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0.01,IN,0.25,0.01,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0.01,IN,0.25,0.01,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
7/1/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/30/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.05,IN,0.5,0.04,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.11,IN,0.75,0.06,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.06,IN,0.41,0.03,6:05
6/29/2012,0.11,IN,0.75,0.06,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.04,IN,0.16,0.04,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.04,IN,0.16,0.04,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.01,IN,0.08,0.01,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.01,IN,0.08,0.01,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.05,IN,0.5,0.04,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0.06,IN,0.41,0.03,6:05
6/29/2012,0,IN,0,0,6:05
6/29/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.4,IN,1.08,0.32,6:05
6/28/2012,0.1,IN,0.66,0.08,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.02,IN,0.16,0.02,6:05
6/28/2012,0.14,IN,0.75,0.11,6:05
6/28/2012,0.02,IN,0.25,0.02,6:05
6/28/2012,0.35,IN,1.41,0.17,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.02,IN,0.16,0.02,6:05
6/28/2012,0.01,IN,0.08,0.01,6:05
6/28/2012,0.05,IN,0.75,0.03,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.06,IN,0.5,0.04,6:05
6/28/2012,0.14,IN,0.75,0.11,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.01,IN,0.08,0.01,6:05
6/28/2012,0.05,IN,0.75,0.03,6:05
6/28/2012,0.01,IN,0.08,0.01,6:05
6/28/2012,0.4,IN,1.08,0.32,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.1,IN,0.66,0.08,6:05
6/28/2012,0.02,IN,0.25,0.02,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.06,IN,0.5,0.04,6:05
6/28/2012,0.01,IN,0.08,0.01,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.01,IN,0.08,0.01,6:05
6/28/2012,0.35,IN,1.41,0.17,6:05
6/28/2012,0,IN,0,0,6:05
6/28/2012,0.01,IN,0.08,0.01,6:05
6/28/2012,0,IN,0,0,6:05
